 -0.32 -0.34 -0.34 -0.34 -0.34 -0.34 -0.35 -0.35 -0.36 -0.36 -0.36 -0.38 -0.38 -0.39 -0.39 -0.41 -0.41 -0.42 -0.42 -0.42 -0.43 -0.43 -0.45 -0.45 -0.45 -0.45 -0.46 -0.46 -0.46 -0.46 -0.46 -0.46 -0.46 -0.46 -0.46 -0.45 -0.45 -0.45 -0.45 -0.43 -0.43 -0.42 -0.42 -0.41 -0.41 -0.39 -0.39 -0.38 -0.38 -0.36 -0.36 -0.36 -0.35 -0.35 -0.34 -0.34 -0.34 -0.34 -0.32 -0.32 -0.32 -0.32 -0.32 -0.32
 -0.22 -0.22 -0.23 -0.23 -0.24 -0.26 -0.27 -0.28 -0.30 -0.31 -0.32 -0.34 -0.36 -0.38 -0.39 -0.41 -0.43 -0.45 -0.46 -0.47 -0.49 -0.50 -0.51 -0.53 -0.54 -0.55 -0.57 -0.57 -0.58 -0.58 -0.58 -0.58 -0.58 -0.58 -0.58 -0.57 -0.57 -0.55 -0.54 -0.53 -0.51 -0.49 -0.47 -0.45 -0.43 -0.41 -0.39 -0.36 -0.35 -0.32 -0.31 -0.28 -0.27 -0.26 -0.24 -0.23 -0.22 -0.22 -0.20 -0.20 -0.20 -0.20 -0.20 -0.20
 -0.12 -0.12 -0.14 -0.15 -0.18 -0.19 -0.20 -0.23 -0.24 -0.27 -0.30 -0.31 -0.34 -0.36 -0.38 -0.41 -0.43 -0.46 -0.47 -0.50 -0.53 -0.54 -0.57 -0.59 -0.61 -0.62 -0.65 -0.66 -0.68 -0.69 -0.69 -0.69 -0.70 -0.69 -0.69 -0.68 -0.68 -0.65 -0.63 -0.61 -0.58 -0.55 -0.53 -0.49 -0.46 -0.42 -0.39 -0.35 -0.31 -0.28 -0.24 -0.22 -0.19 -0.16 -0.15 -0.14 -0.12 -0.11 -0.09 -0.09 -0.09 -0.09 -0.09 -0.11
 -0.04 -0.07 -0.08 -0.09 -0.12 -0.14 -0.16 -0.19 -0.22 -0.23 -0.26 -0.28 -0.31 -0.34 -0.36 -0.39 -0.42 -0.45 -0.47 -0.50 -0.53 -0.55 -0.58 -0.61 -0.63 -0.66 -0.69 -0.70 -0.73 -0.74 -0.76 -0.77 -0.78 -0.78 -0.78 -0.77 -0.76 -0.74 -0.72 -0.69 -0.66 -0.62 -0.58 -0.54 -0.49 -0.43 -0.39 -0.34 -0.30 -0.24 -0.20 -0.16 -0.12 -0.09 -0.07 -0.04 -0.03 -0.01 -0.01 -0.01 -0.01 -0.01 -0.03 -0.03
  0.00 -0.03 -0.04 -0.07 -0.09 -0.11 -0.14 -0.16 -0.19 -0.20 -0.23 -0.26 -0.27 -0.30 -0.32 -0.35 -0.38 -0.41 -0.43 -0.46 -0.49 -0.51 -0.55 -0.58 -0.62 -0.65 -0.68 -0.72 -0.74 -0.76 -0.78 -0.80 -0.81 -0.82 -0.82 -0.82 -0.82 -0.80 -0.78 -0.76 -0.72 -0.68 -0.62 -0.57 -0.51 -0.46 -0.39 -0.34 -0.27 -0.22 -0.16 -0.12 -0.08 -0.04 -0.01  0.01  0.03  0.04  0.04  0.04  0.04  0.04  0.03  0.01
  0.01 -0.01 -0.03 -0.05 -0.07 -0.09 -0.12 -0.14 -0.16 -0.18 -0.20 -0.22 -0.23 -0.26 -0.27 -0.28 -0.31 -0.34 -0.35 -0.38 -0.42 -0.45 -0.47 -0.51 -0.55 -0.59 -0.62 -0.66 -0.69 -0.73 -0.76 -0.78 -0.81 -0.82 -0.84 -0.84 -0.84 -0.82 -0.81 -0.78 -0.76 -0.72 -0.66 -0.61 -0.54 -0.47 -0.41 -0.34 -0.27 -0.20 -0.15 -0.09 -0.05 -0.01  0.03  0.04  0.05  0.07  0.07  0.07  0.07  0.05  0.04  0.03
  0.00 -0.01 -0.03 -0.05 -0.07 -0.08 -0.11 -0.12 -0.14 -0.15 -0.16 -0.18 -0.18 -0.19 -0.20 -0.22 -0.23 -0.24 -0.26 -0.28 -0.31 -0.34 -0.36 -0.41 -0.45 -0.49 -0.53 -0.57 -0.61 -0.63 -0.68 -0.72 -0.74 -0.77 -0.78 -0.81 -0.81 -0.82 -0.81 -0.80 -0.77 -0.73 -0.69 -0.63 -0.57 -0.50 -0.43 -0.35 -0.28 -0.20 -0.15 -0.09 -0.04  0.00  0.03  0.05  0.07  0.07  0.07  0.07  0.05  0.04  0.03  0.01
 -0.01 -0.03 -0.04 -0.05 -0.07 -0.07 -0.08 -0.09 -0.11 -0.11 -0.11 -0.12 -0.12 -0.12 -0.12 -0.12 -0.12 -0.12 -0.14 -0.15 -0.18 -0.20 -0.23 -0.27 -0.30 -0.34 -0.38 -0.43 -0.47 -0.51 -0.55 -0.59 -0.62 -0.66 -0.70 -0.73 -0.74 -0.77 -0.77 -0.77 -0.76 -0.73 -0.69 -0.65 -0.58 -0.51 -0.45 -0.36 -0.30 -0.22 -0.16 -0.09 -0.05 -0.01  0.01  0.03  0.04  0.04  0.04  0.04  0.03  0.01  0.01  0.00
 -0.03 -0.04 -0.04 -0.04 -0.05 -0.05 -0.05 -0.07 -0.07 -0.07 -0.05 -0.05 -0.04 -0.03 -0.01 -0.01  0.00  0.00  0.00 -0.01 -0.03 -0.05 -0.08 -0.11 -0.15 -0.18 -0.22 -0.26 -0.30 -0.35 -0.39 -0.43 -0.47 -0.51 -0.57 -0.61 -0.65 -0.68 -0.70 -0.72 -0.72 -0.70 -0.68 -0.63 -0.59 -0.53 -0.46 -0.39 -0.31 -0.24 -0.18 -0.12 -0.08 -0.04 -0.01  0.00  0.00  0.00  0.00  0.00 -0.01 -0.01 -0.03 -0.03
 -0.04 -0.04 -0.03 -0.03 -0.03 -0.03 -0.01 -0.01 -0.01  0.00  0.01  0.03  0.04  0.07  0.08  0.09  0.11  0.12  0.14  0.12  0.12  0.09  0.08  0.05  0.01 -0.01 -0.05 -0.08 -0.12 -0.16 -0.20 -0.26 -0.30 -0.35 -0.41 -0.46 -0.51 -0.55 -0.59 -0.63 -0.65 -0.66 -0.65 -0.62 -0.58 -0.53 -0.47 -0.41 -0.34 -0.27 -0.20 -0.15 -0.11 -0.08 -0.05 -0.04 -0.04 -0.04 -0.04 -0.05 -0.05 -0.05 -0.05 -0.04
 -0.04 -0.03 -0.01  0.00  0.01  0.03  0.04  0.04  0.05  0.07  0.09  0.11  0.14  0.16  0.19  0.20  0.23  0.24  0.26  0.26  0.24  0.24  0.22  0.20  0.18  0.15  0.11  0.08  0.05  0.01 -0.03 -0.07 -0.11 -0.16 -0.23 -0.28 -0.35 -0.42 -0.47 -0.53 -0.57 -0.59 -0.59 -0.59 -0.57 -0.53 -0.47 -0.42 -0.35 -0.30 -0.23 -0.19 -0.15 -0.12 -0.09 -0.09 -0.08 -0.08 -0.08 -0.08 -0.08 -0.08 -0.07 -0.05
