 -0.04 -0.04 -0.04 -0.04 -0.04 -0.06 -0.06 -0.06 -0.07 -0.07 -0.07 -0.08 -0.08 -0.08 -0.10 -0.10 -0.10 -0.11 -0.11 -0.11 -0.11 -0.11 -0.13 -0.13 -0.13 -0.13 -0.13 -0.13 -0.13 -0.13 -0.13 -0.13 -0.13 -0.11 -0.11 -0.11 -0.11 -0.10 -0.10 -0.10 -0.08 -0.08 -0.08 -0.07 -0.07 -0.07 -0.06 -0.06 -0.06 -0.04 -0.04 -0.04 -0.04 -0.03 -0.03 -0.03 -0.03 -0.03 -0.03 -0.03 -0.03 -0.03 -0.03 -0.03
  0.03  0.01  0.01  0.00  0.00 -0.01 -0.03 -0.04 -0.06 -0.06 -0.07 -0.08 -0.10 -0.11 -0.13 -0.14 -0.15 -0.17 -0.18 -0.18 -0.20 -0.21 -0.22 -0.22 -0.22 -0.24 -0.24 -0.24 -0.24 -0.24 -0.24 -0.22 -0.22 -0.21 -0.21 -0.20 -0.18 -0.17 -0.15 -0.14 -0.13 -0.11 -0.10 -0.08 -0.06 -0.04 -0.03 -0.01 -0.01  0.00  0.01  0.03  0.03  0.04  0.04  0.04  0.04  0.04  0.04  0.04  0.04  0.04  0.04  0.03
  0.06  0.06  0.04  0.03  0.01  0.00 -0.01 -0.03 -0.04 -0.06 -0.08 -0.10 -0.13 -0.14 -0.17 -0.18 -0.20 -0.22 -0.24 -0.27 -0.28 -0.29 -0.31 -0.32 -0.34 -0.34 -0.35 -0.35 -0.35 -0.35 -0.35 -0.34 -0.34 -0.32 -0.31 -0.28 -0.27 -0.24 -0.22 -0.20 -0.17 -0.14 -0.11 -0.08 -0.07 -0.04 -0.01  0.00  0.03  0.04  0.06  0.07  0.08  0.08  0.10  0.10  0.10  0.10  0.10  0.10  0.08  0.08  0.08  0.07
  0.07  0.06  0.06  0.04  0.03  0.01 -0.01 -0.03 -0.04 -0.07 -0.08 -0.11 -0.14 -0.17 -0.20 -0.21 -0.24 -0.27 -0.29 -0.32 -0.34 -0.36 -0.38 -0.41 -0.42 -0.43 -0.43 -0.45 -0.45 -0.45 -0.45 -0.43 -0.43 -0.42 -0.41 -0.38 -0.35 -0.32 -0.29 -0.27 -0.22 -0.20 -0.15 -0.11 -0.08 -0.04 -0.01  0.01  0.04  0.07  0.08  0.10  0.11  0.11  0.13  0.13  0.13  0.13  0.11  0.11  0.10  0.10  0.08  0.08
  0.06  0.04  0.04  0.03  0.01  0.00 -0.01 -0.03 -0.06 -0.07 -0.10 -0.13 -0.15 -0.18 -0.21 -0.24 -0.27 -0.29 -0.32 -0.35 -0.38 -0.41 -0.43 -0.45 -0.48 -0.49 -0.50 -0.52 -0.52 -0.52 -0.52 -0.52 -0.52 -0.50 -0.49 -0.46 -0.43 -0.41 -0.38 -0.34 -0.29 -0.25 -0.20 -0.15 -0.10 -0.06 -0.01  0.01  0.06  0.08  0.10  0.11  0.13  0.13  0.13  0.13  0.13  0.11  0.11  0.10  0.08  0.08  0.07  0.07
  0.03  0.03  0.01  0.00  0.00 -0.01 -0.03 -0.04 -0.07 -0.08 -0.11 -0.13 -0.15 -0.18 -0.21 -0.24 -0.27 -0.29 -0.34 -0.36 -0.39 -0.42 -0.45 -0.46 -0.49 -0.50 -0.52 -0.53 -0.55 -0.56 -0.56 -0.57 -0.57 -0.56 -0.56 -0.53 -0.52 -0.49 -0.46 -0.42 -0.36 -0.32 -0.27 -0.21 -0.14 -0.10 -0.04  0.00  0.04  0.07  0.10  0.11  0.11  0.11  0.11  0.11  0.10  0.08  0.07  0.07  0.06  0.04  0.04  0.03
 -0.01 -0.01 -0.01 -0.01 -0.03 -0.04 -0.04 -0.06 -0.07 -0.10 -0.11 -0.13 -0.15 -0.17 -0.20 -0.22 -0.24 -0.27 -0.29 -0.32 -0.35 -0.38 -0.41 -0.43 -0.46 -0.48 -0.50 -0.52 -0.53 -0.55 -0.56 -0.57 -0.59 -0.59 -0.59 -0.59 -0.57 -0.56 -0.53 -0.49 -0.45 -0.39 -0.34 -0.27 -0.21 -0.14 -0.08 -0.03  0.01  0.06  0.07  0.10  0.10  0.10  0.08  0.07  0.06  0.04  0.03  0.01  0.01  0.00  0.00  0.00
 -0.04 -0.04 -0.04 -0.04 -0.04 -0.06 -0.06 -0.07 -0.08 -0.10 -0.10 -0.11 -0.13 -0.14 -0.15 -0.17 -0.18 -0.21 -0.24 -0.25 -0.28 -0.31 -0.34 -0.36 -0.38 -0.41 -0.43 -0.45 -0.48 -0.49 -0.52 -0.55 -0.56 -0.59 -0.60 -0.62 -0.63 -0.62 -0.60 -0.57 -0.53 -0.49 -0.42 -0.35 -0.28 -0.21 -0.14 -0.07 -0.03  0.01  0.04  0.06  0.06  0.06  0.04  0.03  0.01 -0.01 -0.03 -0.03 -0.04 -0.04 -0.04 -0.04
 -0.07 -0.06 -0.06 -0.06 -0.06 -0.06 -0.07 -0.07 -0.07 -0.07 -0.08 -0.08 -0.08 -0.08 -0.08 -0.10 -0.10 -0.11 -0.14 -0.15 -0.17 -0.20 -0.22 -0.24 -0.27 -0.29 -0.31 -0.34 -0.36 -0.39 -0.42 -0.46 -0.50 -0.55 -0.59 -0.62 -0.64 -0.66 -0.66 -0.64 -0.62 -0.57 -0.52 -0.45 -0.36 -0.29 -0.21 -0.14 -0.08 -0.04  0.00  0.01  0.01  0.01  0.00 -0.01 -0.04 -0.06 -0.07 -0.08 -0.08 -0.08 -0.07 -0.07
 -0.07 -0.06 -0.06 -0.06 -0.06 -0.06 -0.06 -0.06 -0.06 -0.04 -0.04 -0.03 -0.01  0.00  0.00  0.01  0.01  0.00  0.00 -0.01 -0.03 -0.06 -0.07 -0.10 -0.11 -0.14 -0.17 -0.20 -0.22 -0.25 -0.29 -0.35 -0.41 -0.46 -0.53 -0.59 -0.64 -0.69 -0.70 -0.71 -0.70 -0.67 -0.62 -0.55 -0.46 -0.38 -0.31 -0.22 -0.15 -0.10 -0.07 -0.04 -0.04 -0.04 -0.06 -0.07 -0.08 -0.10 -0.11 -0.11 -0.11 -0.10 -0.08 -0.08
