      1.00      0.10      0.04
      0.98      0.20      0.04
      0.96      0.29      0.04
      0.92      0.38      0.04
      0.88      0.47      0.04
      0.83      0.56      0.04
      0.77      0.63      0.04
      0.71      0.71      0.04
      0.63      0.77      0.04
      0.56      0.83      0.04
      0.47      0.88      0.04
      0.38      0.92      0.04
      0.29      0.96      0.04
      0.20      0.98      0.04
      0.10      1.00      0.04
      0.00      1.00      0.04
     -0.10      1.00      0.04
     -0.20      0.98      0.04
     -0.29      0.96      0.04
     -0.38      0.92      0.04
     -0.47      0.88      0.04
     -0.56      0.83      0.04
     -0.63      0.77      0.04
     -0.71      0.71      0.04
     -0.77      0.63      0.04
     -0.83      0.56      0.04
     -0.88      0.47      0.04
     -0.92      0.38      0.05
     -0.96      0.29      0.05
     -0.98      0.20      0.05
     -1.00      0.10      0.04
     -1.00      0.00      0.04
     -1.00     -0.10      0.04
     -0.98     -0.20      0.04
     -0.96     -0.29      0.04
     -0.92     -0.38      0.04
     -0.88     -0.47      0.04
     -0.83     -0.56      0.04
     -0.77     -0.63      0.04
     -0.71     -0.71      0.04
     -0.63     -0.77      0.04
     -0.56     -0.83      0.04
     -0.47     -0.88      0.04
     -0.38     -0.92      0.04
     -0.29     -0.96      0.04
     -0.20     -0.98      0.04
     -0.10     -1.00      0.04
      0.00     -1.00      0.04
      0.10     -1.00      0.04
      0.20     -0.98      0.04
      0.29     -0.96      0.04
      0.38     -0.92      0.04
      0.47     -0.88      0.04
      0.56     -0.83      0.04
      0.63     -0.77      0.04
      0.71     -0.71      0.04
      0.77     -0.63      0.04
      0.83     -0.56      0.04
      0.88     -0.47      0.04
      0.92     -0.38      0.04
      0.96     -0.29      0.04
      0.98     -0.20      0.04
      1.00     -0.10      0.04
      1.00      0.00      0.04
      1.99      0.20      0.04
      1.96      0.39      0.04
      1.91      0.58      0.04
      1.85      0.77      0.04
      1.76      0.94      0.04
      1.66      1.11      0.04
      1.55      1.27      0.04
      1.41      1.41      0.04
      1.27      1.55      0.04
      1.11      1.66      0.03
      0.94      1.76      0.03
      0.77      1.85      0.03
      0.58      1.91      0.03
      0.39      1.96      0.03
      0.20      1.99      0.04
      0.00      2.00      0.04
     -0.20      1.99      0.04
     -0.39      1.96      0.04
     -0.58      1.91      0.04
     -0.77      1.85      0.04
     -0.94      1.76      0.04
     -1.11      1.66      0.04
     -1.27      1.55      0.04
     -1.41      1.41      0.04
     -1.55      1.27      0.04
     -1.66      1.11      0.04
     -1.76      0.94      0.04
     -1.85      0.77      0.04
     -1.91      0.58      0.04
     -1.96      0.39      0.04
     -1.99      0.20      0.04
     -2.00      0.00      0.04
     -1.99     -0.20      0.04
     -1.96     -0.39      0.04
     -1.91     -0.58      0.04
     -1.85     -0.77      0.04
     -1.76     -0.94      0.04
     -1.66     -1.11      0.04
     -1.55     -1.27      0.04
     -1.41     -1.41      0.04
     -1.27     -1.55      0.04
     -1.11     -1.66      0.04
     -0.94     -1.76      0.04
     -0.77     -1.85      0.04
     -0.58     -1.91      0.04
     -0.39     -1.96      0.04
     -0.20     -1.99      0.04
      0.00     -2.00      0.03
      0.20     -1.99      0.03
      0.39     -1.96      0.03
      0.58     -1.91      0.03
      0.77     -1.85      0.03
      0.94     -1.76      0.03
      1.11     -1.66      0.03
      1.27     -1.55      0.03
      1.41     -1.41      0.03
      1.55     -1.27      0.03
      1.66     -1.11      0.03
      1.76     -0.94      0.04
      1.85     -0.77      0.03
      1.91     -0.58      0.03
      1.96     -0.39      0.03
      1.99     -0.20      0.03
      2.00      0.00      0.04
      2.99      0.29      0.02
      2.94      0.59      0.03
      2.87      0.87      0.03
      2.77      1.15      0.03
      2.65      1.41      0.03
      2.49      1.67      0.03
      2.32      1.90      0.03
      2.12      2.12      0.03
      1.90      2.32      0.03
      1.67      2.49      0.03
      1.41      2.65      0.03
      1.15      2.77      0.02
      0.87      2.87      0.02
      0.59      2.94      0.02
      0.29      2.99      0.02
      0.00      3.00      0.02
     -0.29      2.99      0.02
     -0.59      2.94      0.02
     -0.87      2.87      0.02
     -1.15      2.77      0.02
     -1.41      2.65      0.02
     -1.67      2.49      0.02
     -1.90      2.32      0.02
     -2.12      2.12      0.03
     -2.32      1.90      0.03
     -2.49      1.67      0.03
     -2.65      1.41      0.03
     -2.77      1.15      0.03
     -2.87      0.87      0.03
     -2.94      0.59      0.03
     -2.99      0.29      0.03
     -3.00      0.00      0.03
     -2.99     -0.29      0.04
     -2.94     -0.59      0.04
     -2.87     -0.87      0.04
     -2.77     -1.15      0.04
     -2.65     -1.41      0.04
     -2.49     -1.67      0.04
     -2.32     -1.90      0.04
     -2.12     -2.12      0.04
     -1.90     -2.32      0.04
     -1.67     -2.49      0.04
     -1.41     -2.65      0.04
     -1.15     -2.77      0.04
     -0.87     -2.87      0.03
     -0.59     -2.94      0.03
     -0.29     -2.99      0.03
      0.00     -3.00      0.03
      0.29     -2.99      0.02
      0.59     -2.94      0.02
      0.87     -2.87      0.02
      1.15     -2.77      0.02
      1.41     -2.65      0.02
      1.67     -2.49      0.02
      1.90     -2.32      0.02
      2.12     -2.12      0.02
      2.32     -1.90      0.02
      2.49     -1.67      0.02
      2.65     -1.41      0.02
      2.77     -1.15      0.02
      2.87     -0.87      0.02
      2.94     -0.59      0.02
      2.99     -0.29      0.03
      3.00      0.00      0.03
      3.98      0.39      0.02
      3.92      0.78      0.02
      3.83      1.16      0.03
      3.70      1.53      0.03
      3.53      1.89      0.02
      3.33      2.22      0.02
      3.09      2.54      0.02
      2.83      2.83      0.02
      2.54      3.09      0.02
      2.22      3.33      0.01
      1.89      3.53      0.01
      1.53      3.70      0.01
      1.16      3.83      0.00
      0.78      3.92      0.00
      0.39      3.98      0.00
      0.00      4.00     -0.01
     -0.39      3.98     -0.01
     -0.78      3.92     -0.01
     -1.16      3.83     -0.01
     -1.53      3.70     -0.01
     -1.89      3.53     -0.01
     -2.22      3.33      0.00
     -2.54      3.09      0.00
     -2.83      2.83      0.00
     -3.09      2.54      0.00
     -3.33      2.22      0.01
     -3.53      1.89      0.01
     -3.70      1.53      0.01
     -3.83      1.16      0.02
     -3.92      0.78      0.02
     -3.98      0.39      0.02
     -4.00      0.00      0.03
     -3.98     -0.39      0.03
     -3.92     -0.78      0.03
     -3.83     -1.16      0.03
     -3.70     -1.53      0.03
     -3.53     -1.89      0.03
     -3.33     -2.22      0.04
     -3.09     -2.54      0.04
     -2.83     -2.83      0.04
     -2.54     -3.09      0.04
     -2.22     -3.33      0.04
     -1.89     -3.53      0.04
     -1.53     -3.70      0.04
     -1.16     -3.83      0.03
     -0.78     -3.92      0.03
     -0.39     -3.98      0.02
      0.00     -4.00      0.02
      0.39     -3.98      0.02
      0.78     -3.92      0.01
      1.16     -3.83      0.01
      1.53     -3.70      0.01
      1.89     -3.53      0.01
      2.22     -3.33      0.01
      2.54     -3.09      0.00
      2.83     -2.83      0.00
      3.09     -2.54      0.00
      3.33     -2.22      0.00
      3.53     -1.89      0.00
      3.70     -1.53      0.01
      3.83     -1.16      0.01
      3.92     -0.78      0.01
      3.98     -0.39      0.01
      4.00      0.00      0.02
      4.98      0.49      0.01
      4.90      0.98      0.02
      4.78      1.45      0.02
      4.62      1.91      0.02
      4.41      2.36      0.02
      4.16      2.78      0.01
      3.87      3.17      0.01
      3.54      3.54      0.01
      3.17      3.87      0.00
      2.78      4.16      0.00
      2.36      4.41     -0.01
      1.91      4.62     -0.01
      1.45      4.78     -0.02
      0.98      4.90     -0.03
      0.49      4.98     -0.03
      0.00      5.00     -0.04
     -0.49      4.98     -0.04
     -0.98      4.90     -0.03
     -1.45      4.78     -0.04
     -1.91      4.62     -0.04
     -2.36      4.41     -0.03
     -2.78      4.16     -0.03
     -3.17      3.87     -0.03
     -3.54      3.54     -0.03
     -3.87      3.17     -0.02
     -4.16      2.78     -0.02
     -4.41      2.36     -0.01
     -4.62      1.91     -0.01
     -4.78      1.45      0.00
     -4.90      0.98      0.00
     -4.98      0.49      0.01
     -5.00      0.00      0.01
     -4.98     -0.49      0.01
     -4.90     -0.98      0.01
     -4.78     -1.45      0.02
     -4.62     -1.91      0.02
     -4.41     -2.36      0.02
     -4.16     -2.78      0.02
     -3.87     -3.17      0.02
     -3.54     -3.54      0.02
     -3.17     -3.87      0.03
     -2.78     -4.16      0.03
     -2.36     -4.41      0.03
     -1.91     -4.62      0.03
     -1.45     -4.78      0.03
     -0.98     -4.90      0.02
     -0.49     -4.98      0.02
      0.00     -5.00      0.02
      0.49     -4.98      0.01
      0.98     -4.90      0.01
      1.45     -4.78      0.01
      1.91     -4.62      0.00
      2.36     -4.41      0.00
      2.78     -4.16     -0.01
      3.17     -3.87     -0.01
      3.54     -3.54     -0.02
      3.87     -3.17     -0.01
      4.16     -2.78     -0.01
      4.41     -2.36     -0.01
      4.62     -1.91     -0.01
      4.78     -1.45      0.00
      4.90     -0.98      0.00
      4.98     -0.49      0.00
      5.00      0.00      0.01
      5.97      0.59      0.00
      5.88      1.17      0.01
      5.74      1.74      0.01
      5.54      2.30      0.01
      5.29      2.83      0.01
      4.99      3.33      0.01
      4.64      3.81      0.00
      4.24      4.24      0.00
      3.81      4.64     -0.02
      3.33      4.99     -0.02
      2.83      5.29     -0.03
      2.30      5.54     -0.03
      1.74      5.74     -0.05
      1.17      5.88     -0.05
      0.59      5.97     -0.06
      0.00      6.00     -0.06
     -0.59      5.97     -0.07
     -1.17      5.88     -0.07
     -1.74      5.74     -0.07
     -2.30      5.54     -0.07
     -2.83      5.29     -0.06
     -3.33      4.99     -0.06
     -3.81      4.64     -0.05
     -4.24      4.24     -0.05
     -4.64      3.81     -0.04
     -4.99      3.33     -0.04
     -5.29      2.83     -0.03
     -5.54      2.30     -0.03
     -5.74      1.74     -0.02
     -5.88      1.17     -0.02
     -5.97      0.59     -0.02
     -6.00      0.00     -0.02
     -5.97     -0.59     -0.01
     -5.88     -1.17     -0.01
     -5.74     -1.74      0.00
     -5.54     -2.30      0.00
     -5.29     -2.83      0.00
     -4.99     -3.33      0.01
     -4.64     -3.81      0.01
     -4.24     -4.24      0.02
     -3.81     -4.64      0.02
     -3.33     -4.99      0.02
     -2.83     -5.29      0.03
